Products.status,Products.vendor,Products.list_price,Products.price,Products.cost,Products.Shop_Brn
0.0,1.0,72.37,51.69,37.46,1
0.0,1.0,32.27,23.05,14.87,1
0.0,1.0,47.85,34.18,23.57,1
0.0,1.0,47.85,34.18,23.57,1
0.0,1.0,36.41,26.01,17.94,1
3.0,1.0,1.65,3.47,0.63,1
0.0,1.0,102.06,72.9,55.65,1
0.0,1.0,102.06,72.9,55.65,1
0.0,1.0,86.2,61.57,47.0,1
0.0,1.0,78.12,40.45,28.89,1
0.0,2.0,194.97,77.99,59.99,0
0.0,2.0,253.5,106.66,84.65,0
3.0,1.0,59.18,42.27,30.63,1
0.0,1.0,127.4,91.0,70.0,1
0.0,1.0,63.85,45.61,33.05,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,93.72,66.94,51.1,1
0.0,1.0,50.96,36.4,26.0,1
0.0,1.0,50.96,36.4,26.0,1
0.0,1.0,75.96,54.26,39.32,1
0.0,1.0,50.96,36.4,26.0,1
3.0,7.0,86.1,74.41,55.95,0
0.0,1.0,56.84,40.6,29.0,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,23.28,16.63,9.5,1
0.0,2.0,171.57,66.95,51.5,0
0.0,2.0,53.69,29.96,21.4,0
0.0,1.0,115.26,82.33,62.85,1
0.0,2.0,194.97,77.99,59.99,0
3.0,1.0,230.38,164.56,131.65,1
0.0,1.0,55.66,39.76,28.4,1
0.0,1.0,115.26,82.33,62.85,1
0.0,1.0,179.68,128.34,93.0,1
0.0,1.0,43.5,31.07,21.43,1
0.0,1.0,86.2,61.57,47.0,1
0.0,1.0,127.4,91.0,70.0,1
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,24.22,17.3,5.58,1
0.0,1.0,19.08,13.63,7.79,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,195.38,139.56,101.5,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,208.21,148.72,108.16,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,195.38,139.56,101.5,1
0.0,1.0,195.38,139.56,101.5,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,210.7,150.5,110.66,1
0.0,1.0,107.84,77.03,58.8,1
0.0,1.0,220.93,157.81,116.04,1
0.0,1.0,220.93,157.81,116.04,1
3.0,1.0,23.87,17.05,5.5,1
3.0,1.0,21.7,15.5,5.0,1
3.0,1.0,21.66,15.47,4.99,1
0.0,1.0,92.81,66.29,50.6,1
0.0,1.0,89.85,64.18,48.99,1
0.0,1.0,90.33,64.52,49.25,1
0.0,1.0,91.98,65.7,50.15,1
0.0,1.0,92.81,66.29,50.6,1
0.0,1.0,89.85,64.18,48.99,1
0.0,1.0,89.85,64.18,48.99,1
0.0,1.0,90.33,64.52,49.25,1
0.0,1.0,91.98,65.7,50.15,1
0.0,1.0,92.81,66.29,50.6,1
3.0,1.0,21.71,15.51,2.82,1
3.0,1.0,21.71,15.51,2.82,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,62.37,44.55,32.28,1
0.0,1.0,62.37,44.55,32.28,1
3.0,1.0,4.55,10.12,1.84,1
3.0,1.0,23.74,16.96,9.69,1
0.0,1.0,29.54,18.85,10.77,0
0.0,2.0,224.22,83.19,64.99,0
2.0,2.0,277.48,107.09,84.99,0
0.0,1.0,42.56,23.5,16.21,1
0.0,1.0,77.85,55.61,42.45,1
0.0,2.0,28.47,27.17,18.74,0
0.0,2.0,28.47,27.17,18.74,0
3.0,1.0,210.78,150.56,109.5,1
3.0,1.0,67.19,47.99,27.99,1
0.0,1.0,82.42,58.87,44.94,0
0.0,1.0,127.4,91.0,70.0,1
0.0,1.0,230.38,164.56,131.65,1
0.0,1.0,106.02,52.91,40.39,1
2.0,1.0,124.85,61.09,46.63,1
0.0,1.0,34.34,21.25,13.71,1
0.0,1.0,34.34,21.65,13.97,1
0.0,1.0,134.68,96.2,74.0,1
0.0,1.0,26.64,17.1,9.77,1
3.0,1.0,42.63,30.45,21.0,1
0.0,1.0,52.58,37.56,26.83,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,389.97,129.53,101.99,0
0.0,2.0,53.69,29.96,21.4,0
0.0,2.0,349.0,157.52,124.03,0
0.0,1.0,52.58,37.56,26.83,1
3.0,1.0,7.01,5.01,0.91,1
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,9.94,7.1,1.29,1
3.0,1.0,469.0,335.0,268.0,1
3.0,1.0,90.05,64.32,49.1,1
0.0,1.0,31.08,22.2,14.32,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,67.5,41.75,30.25,0
2.0,2.0,72.44,42.32,30.67,0
0.0,1.0,59.43,33.13,22.85,1
0.0,1.0,73.36,52.4,40.0,1
0.0,1.0,187.89,134.21,97.25,1
3.0,1.0,5.01,3.58,0.65,1
0.0,1.0,58.51,41.79,29.85,1
0.0,1.0,113.18,80.84,61.71,1
3.0,1.0,31.42,22.44,4.08,1
0.0,1.0,108.51,77.51,59.17,1
1.0,1.0,81.17,42.67,30.92,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,127.4,91.0,70.0,1
3.0,1.0,22.48,16.06,5.18,1
0.0,1.0,42.63,30.45,21.0,1
3.0,1.0,9.94,7.1,1.29,1
3.0,1.0,32.89,23.49,4.27,1
3.0,1.0,33.11,23.65,15.5,1
0.0,2.0,85.67,41.15,29.82,0
0.0,1.0,127.4,91.0,70.0,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,67.19,47.99,27.99,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,58.56,34.55,24.68,0
0.0,1.0,50.96,36.4,26.0,1
3.0,1.0,24.82,17.73,10.13,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,15.64,11.17,2.03,1
0.0,1.0,35.67,25.48,17.57,1
0.0,1.0,49.25,22.54,14.54,1
0.0,2.0,262.08,248.83,199.06,0
0.0,1.0,47.87,34.19,24.42,0
0.0,2.0,461.45,117.17,92.99,0
3.0,1.0,230.38,164.56,131.65,1
0.0,1.0,115.26,82.33,62.85,1
3.0,1.0,27.61,19.72,6.36,1
0.0,1.0,49.25,22.54,14.54,1
0.0,1.0,37.34,26.67,18.39,1
0.0,1.0,127.4,91.0,70.0,1
3.0,5.0,10.0,15.5,5.0,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,40.56,28.97,19.98,1
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,24.99,23.27,16.05,0
0.0,1.0,179.68,128.34,93.0,1
0.0,1.0,127.4,91.0,70.0,1
0.0,1.0,121.68,74.27,52.32,0
2.0,2.0,227.5,89.95,71.39,0
3.0,1.0,42.63,30.45,21.0,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,93.72,66.94,51.1,1
0.0,2.0,201.29,95.0,75.4,0
2.0,2.0,88.27,42.42,30.74,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,262.5,187.5,150.0,1
3.0,1.0,24.63,17.59,10.05,1
3.0,7.0,86.1,74.41,55.95,0
0.0,1.0,32.27,23.05,14.87,1
0.0,1.0,51.77,28.59,19.72,1
3.0,1.0,16.98,20.06,6.47,1
3.0,1.0,22.79,16.28,5.25,1
3.0,1.0,23.87,17.05,5.5,1
3.0,1.0,21.66,15.47,4.99,1
3.0,1.0,21.7,15.5,5.0,1
0.0,1.0,184.03,131.45,95.25,1
0.0,1.0,184.03,131.45,95.25,1
0.0,1.0,184.03,131.45,95.25,1
0.0,1.0,180.64,129.03,93.5,1
0.0,1.0,197.75,112.61,81.6,1
0.0,1.0,197.75,112.61,81.6,1
0.0,1.0,197.75,112.61,81.6,1
0.0,1.0,156.73,78.22,59.71,1
2.0,5.0,65.0,59.61,45.5,0
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,53.31,38.08,27.2,1
0.0,1.0,82.49,58.92,44.98,1
0.0,1.0,82.49,58.92,44.98,1
0.0,1.0,82.49,58.92,44.98,1
3.0,1.0,108.08,77.2,58.93,1
0.0,1.0,117.38,83.84,64.0,1
3.0,7.0,73.3,63.37,47.65,0
0.0,1.0,195.94,155.0,101.79,1
1.0,1.0,651.81,465.58,372.46,0
0.0,1.0,190.75,136.25,98.73,0
0.0,1.0,113.75,51.06,37.0,1
0.0,1.0,54.88,39.2,28.0,1
0.0,1.0,112.0,51.06,37.0,1
0.0,1.0,54.88,39.2,28.0,1
0.0,1.0,113.75,51.06,37.0,1
0.0,1.0,54.88,39.2,28.0,1
0.0,1.0,113.75,51.06,37.0,1
0.0,1.0,54.88,39.2,28.0,1
0.0,2.0,93.5,61.59,45.62,0
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,33.11,23.65,15.5,1
3.0,5.0,89.99,52.36,24.0,0
0.0,2.0,253.5,106.66,84.65,0
0.0,1.0,59.5,32.87,22.67,1
0.0,1.0,86.21,45.32,32.84,1
0.0,5.0,122.5,95.55,73.5,0
0.0,1.0,116.7,83.36,63.63,1
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,194.97,77.99,59.99,0
0.0,2.0,194.97,77.99,59.99,0
0.0,1.0,92.57,66.12,50.47,1
0.0,1.0,92.57,66.12,50.47,1
3.0,1.0,6.55,4.68,0.85,1
0.0,1.0,173.88,124.2,90.0,1
2.0,1.0,27.23,20.09,12.96,1
2.0,1.0,22.26,18.27,11.79,1
2.0,1.0,27.23,20.09,12.96,1
2.0,1.0,22.26,18.27,11.79,1
0.0,2.0,336.34,133.34,104.99,0
0.0,1.0,115.37,82.41,62.91,1
3.0,1.0,279.99,199.99,97.0,1
1.0,1.0,140.97,100.69,77.45,1
0.0,1.0,459.38,218.75,175.0,1
2.0,2.0,28.47,28.49,19.65,0
0.0,1.0,212.49,151.78,121.42,1
0.0,1.0,92.57,66.12,50.47,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,106.33,68.96,52.64,1
0.0,1.0,72.95,52.11,37.76,1
0.0,1.0,259.95,155.97,155.97,1
3.0,1.0,27.96,19.97,3.63,1
3.0,1.0,16.45,22.99,4.18,1
0.0,1.0,259.95,155.97,155.97,1
3.0,1.0,13.51,22.77,4.14,1
0.0,1.0,94.6,67.57,51.58,1
0.0,1.0,131.04,65.4,49.92,1
0.0,1.0,41.13,29.38,20.26,1
0.0,1.0,61.82,44.16,32.0,1
0.0,1.0,142.24,68.26,52.11,1
0.0,1.0,259.95,155.97,155.97,1
3.0,1.0,27.96,19.97,3.63,1
3.0,1.0,279.99,199.99,97.0,1
0.0,2.0,337.97,195.08,156.06,0
0.0,1.0,80.7,57.64,44.0,1
0.0,1.0,115.26,82.33,62.85,1
0.0,1.0,51.77,28.59,19.72,1
0.0,1.0,493.14,352.24,281.79,1
0.0,1.0,134.68,96.2,74.0,1
3.0,1.0,81.62,58.3,22.0,1
0.0,2.0,337.97,195.08,156.06,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,39.99,32.66,11.88,1
3.0,5.0,20.0,31.99,12.0,0
3.0,7.0,102.8,81.93,61.6,0
0.0,5.0,70.0,64.19,49.0,0
0.0,1.0,45.5,32.38,22.33,1
0.0,1.0,44.28,32.38,22.33,1
0.0,1.0,46.83,32.38,22.33,1
0.0,1.0,44.28,32.38,22.33,1
0.0,1.0,45.5,32.38,22.33,1
0.0,1.0,48.62,32.65,22.52,1
0.0,1.0,48.62,32.65,22.52,1
0.0,1.0,41.62,31.22,21.53,1
0.0,1.0,43.26,31.22,21.53,1
0.0,1.0,41.62,31.22,21.53,1
0.0,1.0,41.62,31.22,21.53,1
0.0,1.0,41.62,31.22,21.53,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,2.0,86.05,45.89,33.25,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,121.68,74.27,52.32,0
0.0,5.0,27.5,21.31,13.75,0
0.0,1.0,86.2,61.57,47.0,1
0.0,1.0,40.88,29.2,20.14,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,68.8,49.14,35.61,1
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,134.39,95.99,50.03,0
0.0,2.0,150.0,89.28,69.75,0
0.0,2.0,277.0,163.7,128.9,0
0.0,2.0,447.0,259.83,207.86,0
0.0,2.0,44.0,29.69,21.21,0
0.0,2.0,99.0,60.83,46.79,0
3.0,1.0,369.25,263.75,211.0,1
2.0,1.0,350.25,250.18,200.14,0
0.0,1.0,202.13,144.38,105.0,1
3.0,1.0,24.63,17.59,10.05,1
0.0,5.0,50.0,41.4,30.0,0
3.0,1.0,10.71,14.76,4.76,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,116.7,83.36,63.63,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,190.75,136.25,98.73,0
0.0,2.0,171.57,59.54,44.1,0
0.0,1.0,187.4,133.86,97.0,1
0.0,5.0,150.0,97.5,75.0,0
0.0,1.0,25.97,18.55,10.6,1
3.0,1.0,39.99,32.66,11.88,1
0.0,2.0,32.0,22.85,14.74,0
0.0,1.0,102.55,75.53,57.66,0
0.0,1.0,75.49,53.92,39.07,1
0.0,2.0,207.97,95.09,75.47,0
3.0,1.0,385.0,275.0,220.0,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,103.07,73.62,56.2,1
0.0,1.0,92.57,66.12,50.47,1
0.0,1.0,257.25,126.7,91.81,0
3.0,1.0,72.33,64.33,36.0,1
0.0,1.0,140.14,100.1,77.0,1
0.0,1.0,98.74,70.53,53.84,1
0.0,1.0,75.49,53.92,39.07,1
0.0,2.0,250.29,141.2,111.18,0
0.0,1.0,202.13,144.38,105.0,1
0.0,1.0,55.08,39.34,28.1,1
3.0,1.0,1.58,3.91,0.71,1
3.0,1.0,24.0,17.14,5.53,1
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,101.64,72.6,55.42,1
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,153.37,60.4,44.74,0
0.0,2.0,240.45,125.99,99.99,0
0.0,1.0,179.68,128.34,93.0,1
3.0,7.0,62.0,53.6,40.3,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,583.0,246.66,197.33,0
3.0,1.0,81.62,58.3,22.0,1
3.0,7.0,62.0,53.6,40.3,0
3.0,1.0,5.95,14.8,2.69,1
0.0,2.0,187.82,109.2,86.67,0
0.0,2.0,258.0,162.46,127.92,0
3.0,1.0,30.03,21.45,5.13,1
0.0,2.0,194.97,77.99,59.99,0
0.0,2.0,29.0,23.28,15.02,0
0.0,2.0,32.0,21.3,13.74,0
0.0,1.0,132.96,94.97,73.05,1
0.0,11.0,121.68,41.93,29.95,0
0.0,1.0,132.96,94.97,73.05,1
0.0,2.0,72.67,49.61,36.75,0
0.0,1.0,86.2,61.57,47.0,1
0.0,1.0,13.13,14.97,4.83,1
0.0,1.0,238.56,94.73,72.87,0
2.0,2.0,119.94,65.43,50.33,0
0.0,2.0,1001.0,343.75,275.0,0
3.0,5.0,75.0,72.66,45.0,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,115.54,82.53,63.0,1
0.0,5.0,20.0,17.5,10.0,0
0.0,1.0,100.14,71.53,54.6,1
0.0,1.0,88.49,63.21,48.25,1
0.0,1.0,55.66,39.76,28.4,1
3.0,1.0,226.58,168.0,119.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,283.33,202.38,161.9,1
2.0,1.0,694.93,293.75,235.0,1
0.0,1.0,173.88,124.2,90.0,1
3.0,5.0,5.0,13.75,2.5,0
0.0,1.0,64.72,46.23,33.5,1
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,82.42,58.87,44.94,0
0.0,1.0,82.42,58.87,44.94,0
0.0,1.0,110.7,79.07,60.36,1
3.0,1.0,28.18,20.13,12.99,1
0.0,5.0,112.5,73.69,56.25,0
2.0,5.0,112.5,73.69,56.25,0
0.0,5.0,42.75,34.08,23.5,0
0.0,2.0,187.82,109.2,86.67,0
0.0,1.0,160.36,114.54,83.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,49.94,35.67,25.48,1
0.0,1.0,30.59,18.07,11.66,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,109.52,58.36,44.55,1
3.0,1.0,400.75,286.25,229.0,1
2.0,2.0,546.0,254.78,188.69,0
0.0,1.0,13.13,14.97,4.83,1
0.0,1.0,13.13,14.97,4.83,1
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,67.19,47.99,27.99,1
0.0,1.0,218.48,156.06,114.75,1
0.0,2.0,112.44,60.57,44.87,0
0.0,1.0,64.82,46.3,33.55,1
3.0,2.0,8439.0,1899.0,1350.0,0
3.0,5.0,8.0,17.36,5.6,0
0.0,1.0,93.66,56.09,42.82,1
0.0,2.0,1287.0,565.44,452.35,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,32.0,21.3,13.74,0
0.0,1.0,230.38,164.56,131.65,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,236.25,168.75,135.0,1
0.0,1.0,1197.2,855.14,684.11,0
0.0,1.0,232.13,165.81,132.65,0
0.0,1.0,115.26,82.33,62.85,1
0.0,2.0,57.07,44.87,21.25,0
0.0,1.0,117.18,83.7,63.89,1
0.0,1.0,211.05,150.75,120.6,1
0.0,1.0,94.6,67.57,51.58,1
3.0,1.0,30.34,21.67,6.99,1
0.0,1.0,13.13,14.97,4.83,1
0.0,5.0,15.0,13.13,7.5,0
1.0,1.0,119.98,65.8,50.23,1
1.0,1.0,119.98,65.8,50.23,1
3.0,7.0,86.1,74.41,55.95,0
0.0,5.0,110.0,86.46,66.0,0
0.0,1.0,147.0,63.3,48.32,1
3.0,1.0,7.39,5.28,0.96,1
3.0,1.0,81.62,58.3,22.0,1
0.0,2.0,153.37,60.4,44.74,0
0.0,1.0,87.5,67.6,51.6,0
0.0,1.0,179.68,128.34,93.0,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,76.62,54.48,39.48,1
2.0,1.0,67.55,36.02,25.73,1
0.0,2.0,67.57,46.09,33.4,0
0.0,5.0,77.5,71.07,54.25,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,230.38,164.56,131.65,1
3.0,7.0,82.6,64.31,48.35,0
2.0,7.0,82.6,64.31,48.35,0
0.0,1.0,75.49,53.92,39.07,1
0.0,1.0,92.57,66.12,50.47,1
3.0,1.0,23.72,16.94,3.08,1
0.0,5.0,35.0,30.45,21.0,0
0.0,1.0,42.63,30.45,21.0,1
2.0,2.0,1337.52,655.0,524.0,0
3.0,1.0,22.79,16.28,9.3,1
0.0,1.0,65.21,43.58,31.58,1
0.0,1.0,37.28,18.68,12.05,0
3.0,7.0,86.1,74.41,55.95,0
0.0,1.0,121.97,87.12,66.5,1
3.0,1.0,25.21,18.01,5.81,1
0.0,2.0,1690.0,446.25,357.0,0
0.0,2.0,153.37,60.4,44.74,0
0.0,1.0,231.0,165.0,132.0,1
0.0,1.0,49.2,35.14,25.1,1
2.0,2.0,546.0,254.78,188.69,0
0.0,2.0,29.0,23.28,15.02,0
0.0,2.0,32.0,21.3,13.74,0
0.0,2.0,483.48,281.03,224.82,0
0.0,5.0,122.5,95.55,73.5,0
0.0,5.0,30.0,23.25,15.0,0
0.0,1.0,26.4,18.86,12.17,1
3.0,1.0,22.4,16.0,4.0,1
0.0,5.0,35.0,30.45,21.0,0
0.0,5.0,35.0,25.38,17.5,0
3.0,1.0,5.01,3.58,0.65,1
3.0,5.0,17.5,15.31,8.75,0
3.0,1.0,14.71,10.51,1.91,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,58.65,41.89,29.92,1
0.0,1.0,76.62,54.48,39.48,1
0.0,1.0,27.1,19.36,12.49,1
0.0,1.0,21.74,14.33,8.19,1
0.0,1.0,17.44,12.46,7.12,0
0.0,1.0,28.87,20.62,13.3,1
0.0,2.0,615.16,257.5,206.0,0
0.0,1.0,59.09,42.21,30.59,1
0.0,1.0,25.1,20.72,13.37,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,101.44,72.46,42.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,99.22,70.87,54.1,1
0.0,1.0,122.5,52.79,38.25,0
0.0,1.0,61.35,43.82,31.75,1
0.0,1.0,58.45,41.75,30.25,1
0.0,1.0,61.35,43.82,31.75,1
0.0,1.0,101.5,47.82,34.65,1
3.0,1.0,90.05,64.32,49.1,1
0.0,1.0,59.89,42.78,31.0,1
3.0,5.0,8.5,25.58,4.65,0
0.0,1.0,121.68,74.27,52.32,0
0.0,2.0,550.0,273.04,218.43,0
0.0,1.0,54.28,38.77,27.69,1
3.0,1.0,279.99,199.99,97.0,1
0.0,2.0,363.96,148.96,117.29,0
0.0,1.0,76.92,54.94,39.81,1
0.0,5.0,15.0,13.13,7.5,0
3.0,5.0,25.0,33.88,15.0,0
0.0,1.0,140.14,100.1,77.0,1
0.0,1.0,135.03,96.45,74.19,1
0.0,2.0,88.4,48.19,34.92,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,21.57,15.41,4.97,1
0.0,1.0,54.18,29.93,20.64,1
0.0,1.0,35.53,25.38,17.5,1
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,93.98,53.91,41.15,1
0.0,1.0,32.45,19.16,12.36,1
3.0,1.0,16.98,20.06,6.47,1
0.0,1.0,49.2,35.14,25.1,1
0.0,1.0,49.2,35.14,25.1,1
0.0,2.0,40.95,28.13,19.4,0
0.0,2.0,483.48,281.03,224.82,0
0.0,2.0,277.0,163.7,128.9,0
0.0,2.0,150.0,89.28,69.75,0
0.0,2.0,122.0,79.85,62.38,0
0.0,5.0,13.25,18.55,10.6,0
0.0,1.0,19.07,13.62,7.78,1
2.0,7.0,82.6,64.31,48.35,0
0.0,1.0,40.88,29.2,20.14,1
2.0,7.0,102.8,81.93,61.6,0
2.0,1.0,68.32,48.8,35.36,1
0.0,1.0,115.37,82.41,62.91,1
0.0,1.0,135.03,96.45,74.19,1
3.0,1.0,67.19,47.99,27.99,1
0.0,1.0,25.1,20.72,13.37,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,22.44,16.03,5.17,1
0.0,1.0,94.6,67.57,51.58,1
0.0,1.0,135.53,96.81,74.47,1
0.0,1.0,135.53,96.81,74.47,1
3.0,1.0,10.57,7.55,2.25,1
0.0,1.0,55.09,29.78,20.54,0
0.0,1.0,121.68,74.27,52.32,0
0.0,1.0,92.81,66.29,50.6,1
3.0,1.0,27.96,19.97,3.63,1
0.0,1.0,76.55,40.82,29.16,1
3.0,1.0,109.55,78.25,38.0,1
3.0,1.0,26.73,19.09,3.47,1
0.0,2.0,194.97,77.99,59.99,0
0.0,5.0,225.0,168.75,135.0,0
0.0,2.0,379.57,155.44,122.39,0
0.0,2.0,32.0,21.3,13.74,0
0.0,2.0,87.32,40.97,29.69,0
3.0,7.0,64.2,55.58,39.7,0
0.0,1.0,111.97,79.98,61.05,1
3.0,5.0,10.0,15.5,5.0,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,23.88,17.06,9.75,1
0.0,1.0,34.5,24.64,16.99,1
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,175.81,129.99,91.0,1
3.0,5.0,75.0,72.66,45.0,0
2.0,2.0,29.32,24.42,16.84,0
0.0,1.0,83.58,59.7,45.57,1
0.0,2.0,206.42,100.93,80.1,0
0.0,1.0,202.13,144.38,105.0,1
3.0,5.0,10.0,17.05,5.5,0
0.0,5.0,14.0,13.48,7.7,0
3.0,1.0,288.75,206.25,165.0,1
0.0,5.0,12.5,13.13,7.5,0
2.0,5.0,7.5,20.63,3.75,0
0.0,5.0,20.0,17.99,8.0,0
0.0,5.0,42.5,30.81,21.25,0
0.0,2.0,24.02,24.03,15.5,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,459.38,218.75,175.0,1
0.0,1.0,80.7,57.64,44.0,1
0.0,2.0,33.07,30.11,21.51,0
0.0,2.0,121.47,61.75,45.74,0
3.0,1.0,8.78,6.27,1.14,1
0.0,1.0,116.7,83.36,63.63,1
0.0,1.0,79.49,56.78,43.34,1
3.0,1.0,20.96,14.97,4.83,1
0.0,1.0,45.15,24.94,17.2,1
0.0,1.0,115.26,82.33,62.85,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,142.21,101.58,78.14,1
3.0,1.0,91.46,65.33,21.28,1
0.0,1.0,45.02,32.16,22.18,1
0.0,2.0,22.99,23.27,16.05,0
3.0,1.0,15.44,18.23,5.88,1
2.0,1.0,59.95,42.82,31.03,1
0.0,1.0,173.88,124.2,90.0,1
2.0,7.0,102.8,81.93,61.6,0
0.0,1.0,40.88,29.2,20.14,1
3.0,1.0,13.17,9.41,1.71,1
0.0,1.0,159.92,79.81,60.92,1
2.0,7.0,102.8,81.93,61.6,0
0.0,1.0,59.89,42.78,31.0,1
2.0,2.0,727.96,287.56,230.05,0
0.0,2.0,66.55,38.75,27.68,0
0.0,1.0,31.82,19.47,12.56,1
2.0,1.0,143.15,66.97,51.12,1
0.0,5.0,35.0,59.33,21.0,0
3.0,1.0,23.18,16.56,3.01,1
0.0,1.0,86.2,61.57,47.0,1
3.0,1.0,19.5,21.33,6.88,1
0.0,2.0,23.5,19.76,12.75,0
0.0,5.0,95.0,62.23,47.5,0
3.0,5.0,20.0,18.88,8.0,0
0.0,1.0,82.49,58.92,44.98,1
0.0,1.0,122.54,87.53,66.82,1
0.0,2.0,170.3,80.29,62.73,0
3.0,1.0,20.62,18.07,5.83,1
3.0,1.0,20.62,18.07,5.83,1
0.0,2.0,37.99,36.53,26.09,0
3.0,2.0,1765.5,698.75,559.0,0
0.0,2.0,69.99,61.43,47.25,0
0.0,2.0,999.0,474.99,379.99,0
0.0,1.0,65.48,46.77,33.89,1
0.0,1.0,70.01,50.01,36.24,0
0.0,1.0,233.14,96.86,74.51,1
0.0,1.0,18.98,13.56,7.75,1
0.0,5.0,230.0,201.25,161.0,0
0.0,1.0,21.74,14.33,8.19,1
0.0,1.0,26.22,17.48,9.99,1
0.0,2.0,72.77,45.14,32.71,0
0.0,1.0,66.5,51.65,37.43,1
0.0,1.0,81.55,36.3,25.93,1
1.0,4.0,29.69,21.99,8.25,0
0.0,5.0,35.0,59.33,21.0,0
0.0,1.0,87.12,62.23,47.5,1
0.0,1.0,87.12,62.23,47.5,1
0.0,1.0,87.12,62.23,47.5,1
3.0,1.0,265.99,189.99,152.0,1
0.0,1.0,40.6,29.0,20.0,1
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
